datetime,contract,open,close,high,low,return_close,signal,time,orig_sig,real_sig,strat_return,op_pos,cl_pos,transfee,strat_ret_cumsum,bench_return,bench_ret_cumsum,date
2021-04-30 13:12:00,IFZL.CFE,5114.8,5114.0,5118.2,5113.0,0.0,-1,13:12:00,-1,-1,0.0,0,0,0.0,0.0004799999999999995,0.0,-0.0060100000000000015,2021-04-30
2021-04-30 13:13:00,IFZL.CFE,5113.4,5112.0,5114.8,5111.0,-0.00039,-1,13:13:00,-1,-1,0.00039,0,0,0.0,0.0008699999999999995,-0.00039,-0.006400000000000001,2021-04-30
2021-04-30 13:14:00,IFZL.CFE,5112.8,5112.8,5115.6,5110.4,0.00016,-1,13:14:00,-1,-1,-0.00016,0,0,0.0,0.0007099999999999995,0.00016,-0.006240000000000001,2021-04-30
2021-04-30 13:15:00,IFZL.CFE,5112.4,5100.2,5112.4,5100.0,-0.00246,-1,13:15:00,-1,-1,0.00246,0,0,0.0,0.003169999999999999,-0.00246,-0.008700000000000001,2021-04-30
2021-04-30 13:16:00,IFZL.CFE,5100.0,5095.6,5100.6,5092.2,-0.0009,-1,13:16:00,-1,-1,0.0009,0,0,0.0,0.004069999999999999,-0.0009,-0.009600000000000001,2021-04-30
2021-04-30 13:17:00,IFZL.CFE,5095.2,5095.2,5100.2,5094.4,-8e-05,-1,13:17:00,-1,-1,8e-05,0,0,0.0,0.004149999999999999,-8e-05,-0.009680000000000001,2021-04-30
2021-04-30 13:18:00,IFZL.CFE,5095.2,5099.0,5101.6,5094.6,0.00075,-1,13:18:00,-1,-1,-0.00075,0,0,0.0,0.0033999999999999994,0.00075,-0.00893,2021-04-30
2021-04-30 13:19:00,IFZL.CFE,5098.8,5097.4,5100.2,5095.2,-0.00031,-1,13:19:00,-1,-1,0.00031,0,0,0.0,0.0037099999999999993,-0.00031,-0.00924,2021-04-30
2021-04-30 13:20:00,IFZL.CFE,5097.2,5089.8,5097.4,5087.4,-0.00149,-1,13:20:00,-1,-1,0.00149,0,0,0.0,0.0052,-0.00149,-0.01073,2021-04-30
2021-04-30 13:21:00,IFZL.CFE,5089.4,5082.0,5090.6,5081.2,-0.00153,-1,13:21:00,-1,-1,0.00153,0,0,0.0,0.00673,-0.00153,-0.01226,2021-04-30
2021-04-30 13:22:00,IFZL.CFE,5081.0,5085.8,5087.2,5080.0,0.00075,-1,13:22:00,-1,-1,-0.00075,0,0,0.0,0.00598,0.00075,-0.01151,2021-04-30
2021-04-30 13:23:00,IFZL.CFE,5085.8,5090.8,5091.2,5085.4,0.00098,-1,13:23:00,-1,-1,-0.00098,0,0,0.0,0.005,0.00098,-0.01053,2021-04-30
2021-04-30 13:24:00,IFZL.CFE,5090.0,5087.8,5090.6,5086.6,-0.00059,0,13:24:00,0,0,0.0,0,1,0.0,0.005,-0.00059,-0.01112,2021-04-30
2021-04-30 13:25:00,IFZL.CFE,5087.8,5088.0,5090.8,5087.2,4e-05,0,13:25:00,0,0,0.0,0,0,0.0,0.005,4e-05,-0.01108,2021-04-30
2021-04-30 13:26:00,IFZL.CFE,5087.4,5088.0,5088.8,5083.8,0.0,-1,13:26:00,-1,-1,0.0,1,0,0.0,0.005,0.0,-0.01108,2021-04-30
2021-04-30 13:27:00,IFZL.CFE,5087.4,5085.6,5091.6,5083.4,-0.00047,-1,13:27:00,-1,-1,0.00047,0,0,0.0,0.00547,-0.00047,-0.01155,2021-04-30
2021-04-30 13:28:00,IFZL.CFE,5085.4,5088.8,5090.4,5085.0,0.00063,-1,13:28:00,-1,-1,-0.00063,0,0,0.0,0.00484,0.00063,-0.01092,2021-04-30
2021-04-30 13:29:00,IFZL.CFE,5088.2,5083.8,5089.2,5083.0,-0.00098,1,13:29:00,1,1,-0.00098,1,1,0.0,0.0038599999999999997,-0.00098,-0.011899999999999999,2021-04-30
2021-04-30 13:30:00,IFZL.CFE,5084.2,5081.8,5084.2,5081.2,-0.00039,0,13:30:00,0,0,0.0,0,1,0.0,0.0038599999999999997,-0.00039,-0.012289999999999999,2021-04-30
2021-04-30 13:31:00,IFZL.CFE,5081.6,5078.2,5081.6,5075.8,-0.00071,-1,13:31:00,-1,-1,0.00071,1,0,0.0,0.004569999999999999,-0.00071,-0.013,2021-04-30
2021-04-30 13:32:00,IFZL.CFE,5077.8,5078.4,5080.8,5077.4,4e-05,0,13:32:00,0,0,0.0,0,1,0.0,0.004569999999999999,4e-05,-0.01296,2021-04-30
2021-04-30 13:33:00,IFZL.CFE,5078.8,5073.8,5079.0,5072.0,-0.00091,-1,13:33:00,-1,-1,0.00091,1,0,0.0,0.00548,-0.00091,-0.013869999999999999,2021-04-30
2021-04-30 13:34:00,IFZL.CFE,5073.4,5082.4,5084.6,5073.2,0.00169,0,13:34:00,0,0,0.0,0,1,0.0,0.00548,0.00169,-0.012179999999999998,2021-04-30
2021-04-30 13:35:00,IFZL.CFE,5083.2,5085.0,5086.4,5081.2,0.00051,-1,13:35:00,-1,-1,-0.00051,1,0,0.0,0.00497,0.00051,-0.011669999999999998,2021-04-30
2021-04-30 13:36:00,IFZL.CFE,5085.2,5077.2,5085.2,5076.6,-0.00153,-1,13:36:00,-1,-1,0.00153,0,0,0.0,0.0065,-0.00153,-0.013199999999999998,2021-04-30
2021-04-30 13:37:00,IFZL.CFE,5077.2,5077.2,5079.2,5074.2,0.0,-1,13:37:00,-1,-1,0.0,0,0,0.0,0.0065,0.0,-0.013199999999999998,2021-04-30
2021-04-30 13:38:00,IFZL.CFE,5077.4,5079.8,5079.8,5076.2,0.00051,-1,13:38:00,-1,-1,-0.00051,0,0,0.0,0.00599,0.00051,-0.012689999999999998,2021-04-30
2021-04-30 13:39:00,IFZL.CFE,5081.0,5083.6,5084.8,5079.4,0.00075,0,13:39:00,0,0,0.0,0,1,0.0,0.00599,0.00075,-0.011939999999999997,2021-04-30
2021-04-30 13:40:00,IFZL.CFE,5083.6,5082.0,5084.0,5078.0,-0.00031,1,13:40:00,1,1,-0.00031,1,0,0.0,0.005679999999999999,-0.00031,-0.012249999999999997,2021-04-30
2021-04-30 13:41:00,IFZL.CFE,5082.0,5083.2,5085.0,5080.0,0.00024,1,13:41:00,1,1,0.00024,0,0,0.0,0.005919999999999999,0.00024,-0.012009999999999996,2021-04-30
2021-04-30 13:42:00,IFZL.CFE,5083.8,5082.2,5083.8,5080.0,-0.0002,0,13:42:00,0,0,0.0,0,1,0.0,0.005919999999999999,-0.0002,-0.012209999999999997,2021-04-30
2021-04-30 13:43:00,IFZL.CFE,5081.4,5079.8,5081.8,5077.2,-0.00047,-1,13:43:00,-1,-1,0.00047,1,0,0.0,0.006389999999999999,-0.00047,-0.012679999999999997,2021-04-30
2021-04-30 13:44:00,IFZL.CFE,5079.4,5083.6,5085.0,5079.4,0.00075,1,13:44:00,1,1,0.00075,1,1,0.0,0.007139999999999999,0.00075,-0.011929999999999996,2021-04-30
2021-04-30 13:45:00,IFZL.CFE,5083.2,5081.2,5083.2,5078.0,-0.00047,1,13:45:00,1,1,-0.00047,0,0,0.0,0.006669999999999999,-0.00047,-0.012399999999999996,2021-04-30
2021-04-30 13:46:00,IFZL.CFE,5081.2,5079.4,5081.2,5077.0,-0.00035,1,13:46:00,1,1,-0.00035,0,0,0.0,0.006319999999999999,-0.00035,-0.012749999999999996,2021-04-30
2021-04-30 13:47:00,IFZL.CFE,5078.8,5076.0,5080.0,5075.2,-0.00067,-1,13:47:00,-1,-1,0.00067,1,1,0.0,0.00699,-0.00067,-0.013419999999999996,2021-04-30
2021-04-30 13:48:00,IFZL.CFE,5075.2,5078.4,5078.8,5075.0,0.00047,0,13:48:00,0,0,0.0,0,1,0.0,0.00699,0.00047,-0.012949999999999996,2021-04-30
2021-04-30 13:49:00,IFZL.CFE,5078.6,5080.0,5080.4,5076.2,0.00032,-1,13:49:00,-1,-1,-0.00032,1,0,0.0,0.00667,0.00032,-0.012629999999999995,2021-04-30
2021-04-30 13:50:00,IFZL.CFE,5079.4,5082.6,5083.0,5078.4,0.00051,0,13:50:00,0,0,0.0,0,1,0.0,0.00667,0.00051,-0.012119999999999995,2021-04-30
2021-04-30 13:51:00,IFZL.CFE,5082.4,5083.0,5083.2,5079.8,8e-05,1,13:51:00,1,1,8e-05,1,0,0.0,0.00675,8e-05,-0.012039999999999995,2021-04-30
2021-04-30 13:52:00,IFZL.CFE,5083.0,5085.8,5086.2,5082.4,0.00055,-1,13:52:00,-1,-1,-0.00055,1,1,0.0,0.0062,0.00055,-0.011489999999999995,2021-04-30
2021-04-30 13:53:00,IFZL.CFE,5086.2,5091.2,5091.2,5085.8,0.00106,0,13:53:00,0,0,0.0,0,1,0.0,0.0062,0.00106,-0.010429999999999995,2021-04-30
2021-04-30 13:54:00,IFZL.CFE,5091.6,5092.2,5098.8,5091.6,0.0002,0,13:54:00,0,0,0.0,0,0,0.0,0.0062,0.0002,-0.010229999999999994,2021-04-30
2021-04-30 13:55:00,IFZL.CFE,5092.0,5093.8,5094.4,5089.6,0.00031,1,13:55:00,1,1,0.00031,1,0,0.0,0.00651,0.00031,-0.009919999999999995,2021-04-30
2021-04-30 13:56:00,IFZL.CFE,5094.0,5093.8,5094.2,5090.8,0.0,1,13:56:00,1,1,0.0,0,0,0.0,0.00651,0.0,-0.009919999999999995,2021-04-30
2021-04-30 13:57:00,IFZL.CFE,5093.4,5097.6,5098.4,5093.2,0.00075,1,13:57:00,1,1,0.00075,0,0,0.0,0.00726,0.00075,-0.009169999999999994,2021-04-30
2021-04-30 13:58:00,IFZL.CFE,5097.8,5095.6,5098.2,5093.8,-0.00039,1,13:58:00,1,1,-0.00039,0,0,0.0,0.00687,-0.00039,-0.009559999999999994,2021-04-30
2021-04-30 13:59:00,IFZL.CFE,5096.2,5098.4,5101.0,5095.4,0.00055,1,13:59:00,1,1,0.00055,0,0,0.0,0.00742,0.00055,-0.009009999999999994,2021-04-30
2021-04-30 14:00:00,IFZL.CFE,5098.0,5097.4,5098.8,5093.2,-0.0002,1,14:00:00,1,1,-0.0002,0,0,0.0,0.007220000000000001,-0.0002,-0.009209999999999994,2021-04-30
2021-04-30 14:01:00,IFZL.CFE,5098.2,5104.8,5108.0,5098.2,0.00145,1,14:01:00,1,1,0.00145,0,0,0.0,0.00867,0.00145,-0.007759999999999994,2021-04-30
2021-04-30 14:02:00,IFZL.CFE,5104.4,5099.0,5104.4,5098.0,-0.00114,1,14:02:00,1,1,-0.00114,0,0,0.0,0.00753,-0.00114,-0.008899999999999995,2021-04-30
2021-04-30 14:03:00,IFZL.CFE,5099.0,5097.6,5100.2,5093.6,-0.00027,1,14:03:00,1,1,-0.00027,0,0,0.0,0.00726,-0.00027,-0.009169999999999994,2021-04-30
2021-04-30 14:04:00,IFZL.CFE,5097.4,5101.6,5102.6,5097.4,0.00078,1,14:04:00,1,1,0.00078,0,0,0.0,0.00804,0.00078,-0.008389999999999995,2021-04-30
2021-04-30 14:05:00,IFZL.CFE,5102.2,5103.2,5105.0,5099.2,0.00031,1,14:05:00,1,1,0.00031,0,0,0.0,0.00835,0.00031,-0.008079999999999995,2021-04-30
2021-04-30 14:06:00,IFZL.CFE,5103.0,5101.4,5103.8,5100.2,-0.00035,1,14:06:00,1,1,-0.00035,0,0,0.0,0.008,-0.00035,-0.008429999999999995,2021-04-30
2021-04-30 14:07:00,IFZL.CFE,5101.4,5099.2,5102.8,5096.8,-0.00043,1,14:07:00,1,1,-0.00043,0,0,0.0,0.00757,-0.00043,-0.008859999999999995,2021-04-30
2021-04-30 14:08:00,IFZL.CFE,5099.4,5096.0,5099.4,5095.0,-0.00063,1,14:08:00,1,1,-0.00063,0,0,0.0,0.00694,-0.00063,-0.009489999999999995,2021-04-30
2021-04-30 14:09:00,IFZL.CFE,5096.0,5093.4,5096.4,5093.4,-0.00051,-1,14:09:00,-1,-1,0.00051,1,1,0.0,0.00745,-0.00051,-0.009999999999999995,2021-04-30
2021-04-30 14:10:00,IFZL.CFE,5093.4,5097.0,5097.0,5093.4,0.00071,0,14:10:00,0,0,0.0,0,1,0.0,0.00745,0.00071,-0.009289999999999994,2021-04-30
2021-04-30 14:11:00,IFZL.CFE,5097.0,5100.0,5101.8,5097.0,0.00059,0,14:11:00,0,0,0.0,0,0,0.0,0.00745,0.00059,-0.008699999999999994,2021-04-30
2021-04-30 14:12:00,IFZL.CFE,5100.2,5096.2,5103.0,5096.2,-0.00075,-1,14:12:00,-1,-1,0.00075,1,0,0.0,0.0082,-0.00075,-0.009449999999999995,2021-04-30
2021-04-30 14:13:00,IFZL.CFE,5097.2,5103.0,5103.6,5097.2,0.00133,-1,14:13:00,-1,-1,-0.00133,0,0,0.0,0.006870000000000001,0.00133,-0.008119999999999995,2021-04-30
2021-04-30 14:14:00,IFZL.CFE,5102.6,5101.0,5102.8,5099.4,-0.00039,0,14:14:00,0,0,0.0,0,1,0.0,0.006870000000000001,-0.00039,-0.008509999999999995,2021-04-30
2021-04-30 14:15:00,IFZL.CFE,5101.2,5103.2,5105.0,5101.2,0.00043,0,14:15:00,0,0,0.0,0,0,0.0,0.006870000000000001,0.00043,-0.008079999999999995,2021-04-30
2021-04-30 14:16:00,IFZL.CFE,5103.2,5105.8,5107.2,5103.2,0.00051,1,14:16:00,1,1,0.00051,1,0,0.0,0.007380000000000001,0.00051,-0.007569999999999995,2021-04-30
2021-04-30 14:17:00,IFZL.CFE,5105.8,5103.6,5105.8,5101.8,-0.00043,1,14:17:00,1,1,-0.00043,0,0,0.0,0.006950000000000001,-0.00043,-0.007999999999999995,2021-04-30
2021-04-30 14:18:00,IFZL.CFE,5102.8,5100.8,5103.4,5100.4,-0.00055,0,14:18:00,0,0,0.0,0,1,0.0,0.006950000000000001,-0.00055,-0.008549999999999995,2021-04-30
2021-04-30 14:19:00,IFZL.CFE,5101.8,5105.6,5106.0,5098.8,0.00094,1,14:19:00,1,1,0.00094,1,0,0.0,0.007890000000000001,0.00094,-0.007609999999999995,2021-04-30
2021-04-30 14:20:00,IFZL.CFE,5106.4,5113.4,5115.2,5104.4,0.00153,1,14:20:00,1,1,0.00153,0,0,0.0,0.009420000000000001,0.00153,-0.006079999999999995,2021-04-30
2021-04-30 14:21:00,IFZL.CFE,5113.0,5108.0,5114.4,5107.8,-0.00106,1,14:21:00,1,1,-0.00106,0,0,0.0,0.008360000000000001,-0.00106,-0.007139999999999995,2021-04-30
2021-04-30 14:22:00,IFZL.CFE,5108.2,5103.0,5111.0,5101.6,-0.00098,1,14:22:00,1,1,-0.00098,0,0,0.0,0.007380000000000001,-0.00098,-0.008119999999999995,2021-04-30
2021-04-30 14:23:00,IFZL.CFE,5103.2,5105.0,5105.4,5103.2,0.00039,0,14:23:00,0,0,0.0,0,1,0.0,0.007380000000000001,0.00039,-0.0077299999999999956,2021-04-30
2021-04-30 14:24:00,IFZL.CFE,5105.6,5110.4,5111.6,5105.0,0.00106,-1,14:24:00,-1,-1,-0.00106,1,0,0.0,0.006320000000000001,0.00106,-0.006669999999999995,2021-04-30
2021-04-30 14:25:00,IFZL.CFE,5110.6,5112.0,5112.6,5110.6,0.00031,1,14:25:00,1,1,0.00031,1,1,0.0,0.006630000000000001,0.00031,-0.006359999999999995,2021-04-30
2021-04-30 14:26:00,IFZL.CFE,5112.2,5117.2,5117.2,5112.2,0.00102,1,14:26:00,1,1,0.00102,0,0,0.0,0.007650000000000001,0.00102,-0.005339999999999995,2021-04-30
2021-04-30 14:27:00,IFZL.CFE,5117.2,5120.4,5121.0,5116.8,0.00063,1,14:27:00,1,1,0.00063,0,0,0.0,0.008280000000000001,0.00063,-0.004709999999999995,2021-04-30
2021-04-30 14:28:00,IFZL.CFE,5120.2,5118.0,5121.2,5116.2,-0.00047,0,14:28:00,0,0,0.0,0,1,0.0,0.008280000000000001,-0.00047,-0.0051799999999999945,2021-04-30
2021-04-30 14:29:00,IFZL.CFE,5117.6,5113.4,5119.2,5113.4,-0.0009,0,14:29:00,0,0,0.0,0,0,0.0,0.008280000000000001,-0.0009,-0.006079999999999994,2021-04-30
2021-04-30 14:30:00,IFZL.CFE,5113.6,5113.0,5114.8,5112.2,-8e-05,1,14:30:00,1,1,-8e-05,1,0,0.0,0.0082,-8e-05,-0.0061599999999999945,2021-04-30
2021-04-30 14:31:00,IFZL.CFE,5112.6,5110.2,5113.4,5110.0,-0.00055,1,14:31:00,1,1,-0.00055,0,0,0.0,0.0076500000000000005,-0.00055,-0.006709999999999995,2021-04-30
2021-04-30 14:32:00,IFZL.CFE,5110.8,5109.2,5114.2,5109.2,-0.0002,0,14:32:00,0,0,0.0,0,1,0.0,0.0076500000000000005,-0.0002,-0.006909999999999994,2021-04-30
2021-04-30 14:33:00,IFZL.CFE,5109.0,5110.2,5112.2,5108.8,0.0002,0,14:33:00,0,0,0.0,0,0,0.0,0.0076500000000000005,0.0002,-0.006709999999999995,2021-04-30
2021-04-30 14:34:00,IFZL.CFE,5110.0,5114.4,5114.4,5109.0,0.00082,0,14:34:00,0,0,0.0,0,0,0.0,0.0076500000000000005,0.00082,-0.005889999999999994,2021-04-30
2021-04-30 14:35:00,IFZL.CFE,5113.8,5112.8,5115.0,5112.4,-0.00031,-1,14:35:00,-1,-1,0.00031,1,0,0.0,0.00796,-0.00031,-0.006199999999999995,2021-04-30
2021-04-30 14:36:00,IFZL.CFE,5113.4,5113.6,5114.6,5112.4,0.00016,-1,14:36:00,-1,-1,-0.00016,0,0,0.0,0.0078,0.00016,-0.006039999999999994,2021-04-30
2021-04-30 14:37:00,IFZL.CFE,5114.2,5109.6,5114.6,5109.2,-0.00078,0,14:37:00,0,0,0.0,0,1,0.0,0.0078,-0.00078,-0.0068199999999999945,2021-04-30
2021-04-30 14:38:00,IFZL.CFE,5109.8,5107.4,5109.8,5106.4,-0.00043,-1,14:38:00,-1,-1,0.00043,1,0,0.0,0.00823,-0.00043,-0.007249999999999994,2021-04-30
2021-04-30 14:39:00,IFZL.CFE,5107.0,5110.4,5110.8,5106.8,0.00059,0,14:39:00,0,0,0.0,0,1,0.0,0.00823,0.00059,-0.006659999999999994,2021-04-30
2021-04-30 14:40:00,IFZL.CFE,5110.8,5115.0,5115.0,5110.8,0.0009,1,14:40:00,1,1,0.0009,1,0,0.0,0.00913,0.0009,-0.005759999999999994,2021-04-30
2021-04-30 14:41:00,IFZL.CFE,5114.6,5114.8,5115.6,5113.4,-4e-05,1,14:41:00,1,1,-4e-05,0,0,0.0,0.009089999999999999,-4e-05,-0.005799999999999994,2021-04-30
2021-04-30 14:42:00,IFZL.CFE,5115.0,5113.0,5115.6,5112.0,-0.00035,0,14:42:00,0,0,0.0,0,1,0.0,0.009089999999999999,-0.00035,-0.006149999999999994,2021-04-30
2021-04-30 14:43:00,IFZL.CFE,5113.0,5117.0,5117.2,5113.0,0.00078,0,14:43:00,0,0,0.0,0,0,0.0,0.009089999999999999,0.00078,-0.005369999999999994,2021-04-30
2021-04-30 14:44:00,IFZL.CFE,5117.0,5115.6,5117.4,5114.4,-0.00027,0,14:44:00,0,0,0.0,0,0,0.0,0.009089999999999999,-0.00027,-0.005639999999999994,2021-04-30
2021-04-30 14:45:00,IFZL.CFE,5116.4,5118.6,5118.8,5113.4,0.00059,1,14:45:00,1,1,0.00059,1,0,0.0,0.00968,0.00059,-0.005049999999999994,2021-04-30
2021-04-30 14:46:00,IFZL.CFE,5118.8,5122.0,5122.0,5118.8,0.00066,1,14:46:00,1,1,0.00066,0,0,0.0,0.010339999999999998,0.00066,-0.004389999999999994,2021-04-30
2021-04-30 14:47:00,IFZL.CFE,5121.6,5118.4,5122.0,5118.4,-0.0007,1,14:47:00,1,1,-0.0007,0,0,0.0,0.00964,-0.0007,-0.005089999999999994,2021-04-30
2021-04-30 14:48:00,IFZL.CFE,5118.4,5115.4,5118.6,5114.6,-0.00059,0,14:48:00,0,0,0.0,0,1,0.0,0.00964,-0.00059,-0.005679999999999994,2021-04-30
2021-04-30 14:49:00,IFZL.CFE,5115.2,5115.0,5116.4,5114.8,-8e-05,1,14:49:00,1,1,-8e-05,1,0,0.0,0.009559999999999999,-8e-05,-0.005759999999999994,2021-04-30
2021-04-30 14:50:00,IFZL.CFE,5115.6,5113.4,5116.0,5113.4,-0.00031,1,14:50:00,1,1,-0.00031,0,0,0.0,0.00925,-0.00031,-0.006069999999999995,2021-04-30
2021-04-30 14:51:00,IFZL.CFE,5113.6,5109.0,5114.2,5108.6,-0.00086,0,14:51:00,0,0,0.0,0,1,0.0,0.00925,-0.00086,-0.006929999999999994,2021-04-30
2021-04-30 14:52:00,IFZL.CFE,5109.0,5109.2,5110.6,5108.6,4e-05,0,14:52:00,0,0,0.0,0,0,0.0,0.00925,4e-05,-0.006889999999999994,2021-04-30
2021-04-30 14:53:00,IFZL.CFE,5109.2,5108.4,5110.6,5107.0,-0.00016,-1,14:53:00,-1,-1,0.00016,1,0,0.0,0.00941,-0.00016,-0.007049999999999995,2021-04-30
2021-04-30 14:54:00,IFZL.CFE,5108.0,5111.8,5112.0,5108.0,0.00067,-1,14:54:00,-1,-1,-0.00067,0,0,0.0,0.00874,0.00067,-0.006379999999999995,2021-04-30
2021-04-30 14:55:00,IFZL.CFE,5112.0,5112.8,5113.8,5112.0,0.0002,-1,14:55:00,-1,-1,-0.0002,0,0,0.0,0.008539999999999999,0.0002,-0.006179999999999995,2021-04-30
2021-04-30 14:56:00,IFZL.CFE,5112.8,5112.4,5115.4,5112.4,-8e-05,-1,14:56:00,-1,-1,8e-05,0,0,0.0,0.00862,-8e-05,-0.006259999999999996,2021-04-30
2021-04-30 14:57:00,IFZL.CFE,5112.6,5112.2,5113.2,5111.2,-4e-05,-1,14:57:00,-1,-1,4e-05,0,0,0.0,0.00866,-4e-05,-0.006299999999999996,2021-04-30
2021-04-30 14:58:00,IFZL.CFE,5111.8,5112.4,5112.8,5111.2,4e-05,-1,14:58:00,-1,-1,-4e-05,0,0,0.0,0.00862,4e-05,-0.006259999999999996,2021-04-30
2021-04-30 14:59:00,IFZL.CFE,5112.6,5111.2,5113.4,5111.0,-0.00023,0,14:59:00,0,0,0.0,0,1,0.0,0.00862,-0.00023,-0.006489999999999996,2021-04-30
2021-04-30 15:00:00,IFZL.CFE,5111.2,5106.8,5112.4,5106.8,-0.00086,0,15:00:00,0,0,0.0,0,0,0.0,0.00862,-0.00086,-0.007349999999999995,2021-04-30
2021-05-06 09:30:00,IFZL.CFE,5102.0,5102.0,5102.0,5102.0,0.0,0,09:30:00,0,0,0.0,0,0,0.0,0.00862,0.0,-0.007349999999999995,2021-05-06
2021-05-06 09:31:00,IFZL.CFE,5107.8,5101.8,5111.0,5098.0,-4e-05,0,09:31:00,0,0,0.0,0,0,0.0,0.00862,-4e-05,-0.0073899999999999955,2021-05-06
2021-05-06 09:32:00,IFZL.CFE,5102.8,5100.2,5102.8,5093.6,-0.00031,-1,09:32:00,-1,-1,0.00031,1,0,0.0,0.008929999999999999,-0.00031,-0.007699999999999996,2021-05-06
2021-05-06 09:33:00,IFZL.CFE,5100.8,5107.8,5108.4,5098.6,0.00149,0,09:33:00,0,0,0.0,0,1,0.0,0.008929999999999999,0.00149,-0.006209999999999996,2021-05-06
2021-05-06 09:34:00,IFZL.CFE,5108.6,5108.6,5114.4,5103.0,0.00016,-1,09:34:00,-1,-1,-0.00016,1,0,0.0,0.008769999999999998,0.00016,-0.0060499999999999955,2021-05-06
2021-05-06 09:35:00,IFZL.CFE,5107.6,5095.6,5107.6,5095.6,-0.00254,-1,09:35:00,-1,-1,0.00254,0,0,0.0,0.011309999999999999,-0.00254,-0.008589999999999995,2021-05-06
2021-05-06 09:36:00,IFZL.CFE,5095.8,5101.6,5103.6,5094.0,0.00118,-1,09:36:00,-1,-1,-0.00118,0,0,0.0,0.010129999999999998,0.00118,-0.007409999999999995,2021-05-06
2021-05-06 09:37:00,IFZL.CFE,5102.4,5103.8,5106.4,5100.8,0.00043,-1,09:37:00,-1,-1,-0.00043,0,0,0.0,0.009699999999999999,0.00043,-0.006979999999999995,2021-05-06
2021-05-06 09:38:00,IFZL.CFE,5103.6,5097.4,5103.6,5095.2,-0.00125,0,09:38:00,0,0,0.0,0,1,0.0,0.009699999999999999,-0.00125,-0.008229999999999994,2021-05-06
2021-05-06 09:39:00,IFZL.CFE,5097.2,5093.6,5097.2,5089.0,-0.00075,0,09:39:00,0,0,0.0,0,0,0.0,0.009699999999999999,-0.00075,-0.008979999999999995,2021-05-06
2021-05-06 09:40:00,IFZL.CFE,5094.0,5085.8,5094.0,5083.6,-0.00153,0,09:40:00,0,0,0.0,0,0,0.0,0.009699999999999999,-0.00153,-0.010509999999999995,2021-05-06
2021-05-06 09:41:00,IFZL.CFE,5086.0,5084.0,5088.2,5083.0,-0.00035,-1,09:41:00,-1,-1,0.00035,1,0,0.0,0.010049999999999998,-0.00035,-0.010859999999999995,2021-05-06
2021-05-06 09:42:00,IFZL.CFE,5084.2,5089.8,5089.8,5084.2,0.00114,-1,09:42:00,-1,-1,-0.00114,0,0,0.0,0.008909999999999998,0.00114,-0.009719999999999994,2021-05-06
2021-05-06 09:43:00,IFZL.CFE,5089.8,5083.8,5089.8,5081.0,-0.00118,0,09:43:00,0,0,0.0,0,1,0.0,0.008909999999999998,-0.00118,-0.010899999999999995,2021-05-06
2021-05-06 09:44:00,IFZL.CFE,5083.8,5083.2,5084.8,5080.4,-0.00012,-1,09:44:00,-1,-1,0.00012,1,0,0.0,0.009029999999999998,-0.00012,-0.011019999999999995,2021-05-06
2021-05-06 09:45:00,IFZL.CFE,5082.2,5075.0,5082.2,5075.0,-0.00161,-1,09:45:00,-1,-1,0.00161,0,0,0.0,0.010639999999999998,-0.00161,-0.012629999999999995,2021-05-06
2021-05-06 09:46:00,IFZL.CFE,5075.2,5083.6,5084.4,5074.4,0.00169,-1,09:46:00,-1,-1,-0.00169,0,0,0.0,0.008949999999999998,0.00169,-0.010939999999999995,2021-05-06
2021-05-06 09:47:00,IFZL.CFE,5083.4,5086.0,5086.8,5078.4,0.00047,-1,09:47:00,-1,-1,-0.00047,0,0,0.0,0.008479999999999998,0.00047,-0.010469999999999995,2021-05-06
2021-05-06 09:48:00,IFZL.CFE,5086.4,5091.6,5096.0,5082.2,0.0011,1,09:48:00,1,1,0.0011,1,1,0.0,0.009579999999999998,0.0011,-0.009369999999999995,2021-05-06
2021-05-06 09:49:00,IFZL.CFE,5092.2,5095.6,5096.4,5091.6,0.00079,0,09:49:00,0,0,0.0,0,1,0.0,0.009579999999999998,0.00079,-0.008579999999999994,2021-05-06
2021-05-06 09:50:00,IFZL.CFE,5095.6,5101.2,5102.8,5093.2,0.0011,0,09:50:00,0,0,0.0,0,0,0.0,0.009579999999999998,0.0011,-0.007479999999999994,2021-05-06
2021-05-06 09:51:00,IFZL.CFE,5101.0,5105.6,5111.6,5101.0,0.00086,0,09:51:00,0,0,0.0,0,0,0.0,0.009579999999999998,0.00086,-0.006619999999999994,2021-05-06
2021-05-06 09:52:00,IFZL.CFE,5106.2,5117.6,5117.6,5104.8,0.00235,1,09:52:00,1,1,0.00235,1,0,0.0,0.011929999999999998,0.00235,-0.004269999999999994,2021-05-06
2021-05-06 09:53:00,IFZL.CFE,5117.0,5125.0,5126.0,5117.0,0.00145,1,09:53:00,1,1,0.00145,0,0,0.0,0.013379999999999998,0.00145,-0.0028199999999999944,2021-05-06
2021-05-06 09:54:00,IFZL.CFE,5126.0,5129.6,5129.6,5121.4,0.0009,1,09:54:00,1,1,0.0009,0,0,0.0,0.014279999999999998,0.0009,-0.0019199999999999944,2021-05-06
2021-05-06 09:55:00,IFZL.CFE,5129.8,5125.6,5131.8,5123.2,-0.00078,1,09:55:00,1,1,-0.00078,0,0,0.0,0.013499999999999998,-0.00078,-0.0026999999999999945,2021-05-06
